id,predicted_price
638100015,371499.66
641900050,432758.62
642150080,600761.5
642500080,416511
642800130,722629.3
643000110,256886.92
643300010,501626.56
644200065,822088.1
644210020,792874.7
646910160,238799.27
646910560,260927.83
647100096,742316.5
650000030,688810.06
662310900,367820.62
662350050,897281.2
662440020,427587.12
666000142,717997.94
666000143,718837.94
669000210,1175899.5
686050100,941763.3
686200490,528216.44
686200510,596735.3
686300880,671701.7
686400210,546754.9
686530170,558182.4
686530530,666450.3
686800065,970934.7
686900010,925087.94
705700240,364684.06
705700530,344085.6
705710290,357895.84
711000110,1188661.6
714000155,580525.9
715010130,1372511.4
721049207,279547.94
722039087,264198.28
722079056,414140.03
723000114,1526378.4
723000150,887190.44
723049197,226154.17
723049434,345790.25
723049448,239003.88
723069135,403246.47
724069059,1753991.5
724069070,884919.9
726049184,293170.3
726059395,447678.66
726059483,682839.94
727500030,644183.9
731500170,369886.2
736100065,858350.8
739000035,145895.34
745500010,889813.8
751000080,422692.22
751000190,358994.53
766000240,253782.97
766800090,253868.42
785000040,470428.5
792000006,186312.89
792500190,362801.47
792500260,370634.78
795000620,169084.44
795001930,238364.47
795002190,213975.11
796000235,241394.69
798000062,291880.62
798000342,320648.66
798000535,243554.94
798000630,314894.47
807800190,274389.72
808300090,468466.22
808300200,458277.6
808300270,445168.47
808300550,411903.94
809001070,733554.2
809001520,1010492.8
809001525,904847.44
809002290,826566
809002435,815972.25
809002705,718575.4
810000080,898047.4
811000055,1361852.5
818500100,208954.58
820000012,417629.47
820079043,378267.66
821049149,242988.16
822039004,553605.7
822039084,665703.9
824059321,1647076.8
824069121,707625.9
824069173,588867
825049073,515200.94
825059178,2752785
825059349,1468173.9
825079019,627890.4
826000295,357723.88
826069002,305595.28
826069127,468666.88
826069184,480034.1
844000180,225216.62
844000225,279085.78
844000375,328024.5
847100047,581161.75
853600150,1436655
853600310,1654370.2
854000165,253744.73
855700170,532673.1
856000195,1879389.1
856000255,546899.8
859000022,304103.84
859000160,256346.8
862000020,659729.5
866400040,560464.3
868000175,709887.5
868001030,1113312.9
868002015,1237636.9
868002080,688897.44
869700050,298488.53
869700060,269665.4
869700370,307361.22
871000155,625755.06
871000435,721597.7
871001484,647016.6
871001500,717392.9
871001611,595252.94
873900240,289506.44
892000025,197139.77
898000200,204518.45
898000220,240048.94
904000045,748178.56
910000104,248108.19
917000300,377600.88
920069052,251751.81
921049141,570136.9
923000120,447670.53
923000270,368904.03
923000413,426413.9
923000425,753362.3
923000580,682336.7
923049468,197959.11
923059206,334623.12
923059252,497343.28
924069210,739665.8
925049318,612977.5
925059219,595301.2
928000020,385331.62
930000234,457459.28
930000305,420817.5
930000470,892756.5
936000060,408620.53
943100262,292913.22
943100683,401864.03
943100689,389378.12
946000295,408024.72
952003285,755966.94
952004570,380523.6
952006728,332783.38
952006857,346245.66
952007055,417055.16
955000453,452209.06
976000879,632776.4
984000130,318121.78
984000650,288673.56
984200540,310962.66
984210170,326638.2
984220290,307082.9
985000955,260128.55
985001266,293820.25
985001275,146214.19
985001321,273477.72
986000045,324396.2
993000090,700452.44
993000100,710476.75
993002325,457260.4
1001200035,225036.7
1005000036,385225.8
1005000220,388226.8
1005000240,299542.78
1020069017,392828.97
1021049022,217629.73
1021079099,318471.2
1022069050,251709.33
1022069183,607464.7
1023059190,255440.67
1023059246,481603.25
1023059365,585391.5
1023089096,257266.19
1024000109,395377.2
1024039001,831834.2
1024069027,871033.5
1025039292,1164917.4
1025049174,1172615
1025059186,503535.6
1026049036,290193.9
1026069061,724952.06
1026069106,407607.4
1036400100,649332.25
1036400200,604652.2
1036700220,725288.8
1042700050,799639.1
1042700300,825190.8
1043000100,383240.1
1049010300,389054.8
1049010390,348732.4
1049010620,267738.66
1051000040,1640574
1061500360,304914.94
1068000110,939638.94
1068000255,1729850.9
1068000375,2736005.8
1068000520,1399544.5
1068000559,1239452.2
1070000390,1138591
1072010350,536165.8
1072100085,333836.16
1073100065,320328.66
1074100020,290455.28
1079350090,307354.2
1081200360,317657.94
1085621960,291802.12
1085623630,385471.66
1085623710,366733.06
1088400190,218782.8
1088800470,593061.2
1089000190,899007.1
1090000036,732299.56
1096100010,322515.16
1099600090,221578.03
1099750610,233491.16
1099760230,234656.86
1099900120,313863.1
1099950050,685734.1
1102000095,704515.6
1102000514,900645.3
1102001274,924607.25
1105000373,263378.16
1105000571,377283.03
1105000745,355602.4
1105000780,429571.47
1109000390,491974.4
1112000035,331631.1
1112000100,556736.4
1112000125,358792.6
1112630130,391533.38
1112700010,412491.22
1113000430,184701.92
1115100119,380314.62
1115300070,756871.5
1115300270,773149.1
1118001215,1582804.9
1118001370,1400485.8
1118001631,1346711.9
1118001645,1452909.4
1118001805,2020089.6
1118500030,797386.5
1121000058,534540.25
1121059105,442582.47
1122069006,556734.25
1122069019,658550.9
1123049027,228524.95
1123049129,274965.5
1123059125,629291.3
1123059126,633837.56
1124000010,422930.53
1125059071,896212.2
1125069153,1347158.9
1125079111,1639868.5
1126059108,915300.5
1126059144,670172.44
1126059201,1197962.8
1126069045,1038180.9
1133000036,385977.1
1133000100,467549.9
1133000144,574529.6
1133000385,822695.2
1137300690,660863.56
1137400050,401332.8
1137400420,360217.47
1137410040,462947.94
1138000450,370629.5
1138010530,359638.75
1138020020,356430.84
1139000035,557430.2
1139000400,500402.9
1139000620,284394.38
1139600270,285132.25
1150000740,643897
1150900080,813391.25
1151100035,410524.3
1154100205,256946.45
1155620190,413587.06
1155640050,427792.28
1157200189,421909.3
1159400220,786330.94
1160000255,359633.6
1163400020,253175.48
1163400070,266610.9
1172000150,298630.9
1176001117,546685
1176001119,584198.06
1176001124,543080.25
1176001293,1462134.9
1180002745,303313.4
1180005220,246921.1
1180007375,626377.25
1180008315,229131.4
1180500070,389833.66
1186000150,543250.2
1189000205,438067.44
1189000207,432371.66
1193000190,810841.6
1193000280,900893.56
1193000380,825852.9
1193000390,1035897.3
1193000480,937811.75
1196000007,342379.22
1201500010,680616.4
1205000215,502905
1211000280,337940.47
1217000340,320748.06
1219000043,323818.2
1219000473,318913.4
1221039066,420625.72
1221039156,305911.66
1221059176,376355.16
1222000055,215125.84
1222029077,251128.6
1222069094,352771.84
1223089016,449119.3
1223089050,370457.03
1223089066,767564.9
1223089077,549586.2
1223089083,750342.94
1224049005,836539.8
1224059053,1131517
1224069074,791191.75
1225039067,530789.75
1225069038,1692871
1226039124,440469.1
1226039130,423177.44
1226059101,502262.25
1226059105,627669.44
1226059161,604317.25
1231000310,485469.38
1231000510,416706.1
1231001110,273853.03
1231001115,383417.03
1232000915,490156.88
1234000704,1258687.5
1235100371,685879.3
1236300268,507577.34
1236300290,1326960.1
1237500105,742215.3
1237500540,444808.2
1237500577,948355.25
1238500281,539275.5
1238500978,358297.12
1238501184,918563.1
1239400064,898369.44
1245000438,777588.75
1245000461,1123006
1245001295,655291.25
1245001659,780107.5
1245001820,646290.2
1245002952,1151732.2
1245003006,1259356.2
1245003160,724364.6
1245003740,646136.75
1245500690,769658.4
1245500950,658046.75
1246700136,428718.56
1246700251,854783.44
1247100035,1037862.1
1250200345,288678.25
1250200415,329029.28
1250200418,363404
1250200693,519751
1250201130,490531.9
1250201175,412936.38
1250201550,794848.4
1250202145,1075389.1
1250202660,894180.3
1250202990,853620.2
1251200155,1212358
1254200075,643582.06
1254200835,567896.25
1257201375,569849.3
1257202120,487966.62
1257202430,824031.6
1266200015,732901.8
1269200150,296998.06
1269200229,707331
1274500170,201697.83
1277000020,942031
1278000210,166828.69
1279300085,642662.7
1282300995,330390.5
1310000130,304947.5
1310430400,533750.7
1310500550,316366.72
1310700330,261006.98
1310700390,304801.56
1310800090,210497.27
1310820150,335463.16
1310900140,329123.44
1310900260,323128.72
1310910290,295764.03
1310980110,280961.8
1311100490,230954.95
1311200460,252533.08
1311400350,239816.45
1311500020,255624.42
1311800220,222610.17
1311800560,239203.16
1311910300,251821.69
1312200080,225106.89
1312920060,246602.69
1313000220,681954.2
1313300340,481294.7
1314300018,286115.3
1315300095,796125.2
1320069179,382082.88
1320069223,329067.25
1320069271,337136.38
1321039076,182306.14
1321059097,319659.1
1321400060,267851
1321700030,635800.9
1321970240,292359.22
1323089056,380837.62
1323089184,495778.16
1324059048,619594.1
1324079029,306272.47
1324079082,461304.03
1324079085,385559.53
1324300091,354888.6
1326039061,355668.56
1326059085,556699.7
1326069094,366211.97
1326069191,363430.34
1328300040,356617.2
1328300180,331381.66
1328300810,354662.25
1328320440,351477.28
1328320760,342425.9
1328320800,348303.97
1328330290,339089.12
1328340380,272563.28
1328340540,310088.75
1328340630,282411.9
1329000090,1473287.8
1329300480,365451.4
1330300451,1272333.6
1330850130,756291.4
1331900410,708516.56
1332700270,312112.47
1336300610,1199609
1336800010,1533832
1336800185,1302410.5
1336800880,1465082.8
1337801060,790121.06
1338300180,1769829.8
1338800491,909086.56
1339300025,795739.56
1346300150,2300417.2
1352300120,224917.62
1352300315,222722.92
1357900060,514879.2
1370800515,1787150.2
1370800560,1250873.4
1370802620,696469.1
1370802650,702748.1
1370803510,779066.6
1370803730,608052.4
1370804295,704736.7
1370804430,596372.3
1377800135,619164.1
1386800054,311416.75
1387301730,356547.47
1388600110,232779.02
1402100070,431440.78
1402200340,323015.03
1402600110,362625.06
1402600570,292838.34
1402630190,362279.06
1402900380,301640.03
1402900460,329810.94
1402970020,392704.22
1402970070,325637.28
1421069117,225977.38
1421069159,500089.47
1422029138,543427.4
1422700040,216374.58
1423049029,283665.72
1423069063,403153.8
1423069076,585926.06
1423069162,523301.2
1423200170,181871.31
1423400260,300216.56
1423800080,202607.98
1423900220,248863.66
1423910670,295228.6
1424059022,1057288
1424059130,371535.44
1424069110,732796.25
1425059145,423111.28
1425059174,462662.34
1425059193,1064696.8
1426049054,368888.9
1428000970,368837.9
1428001160,506544.44
1430800100,310463.66
1431700210,242394.48
1431700280,369177.16
1432400120,190803.23
1432400335,235937.27
1432400525,246925.8
1432600100,217514.16
1432701230,216085.47
1433100010,267717.72
1433290010,453434.22
1437500015,220859.25
1437580480,977385.9
1437910090,531097.6
1438000170,562146.25
1438000360,503339.25
1438000430,474699.03
1438000440,516313.03
1441000350,426178.94
1442300005,398751.9
1442700250,551382.2
1442700430,488889.38
1442860160,389527.06
1442870440,495526.22
1442880320,518694.8
1442880380,470089.44
1442880640,545418
1442880650,539005.56
1443300140,374106.44
1443501020,228126.47
1443550020,473774.16
1445200190,276285.3
1446110020,429049.47
1446300020,548970.7
1446400785,212176.14
1446401220,205085.25
1446401290,246714.66
1446800995,314983.06
1446801030,250213.48
1447600410,278126.34
1448800010,268418.44
1450000210,169538.97
1450100390,189309.19
1450300050,268248.53
1450900020,281165
1454100267,391069.53
1454600038,974144.7
1454600156,987999.2
1459920010,299461.1
1471590060,717619.4
1471620240,333752.44
1471700410,368606.88
1471701200,432677.72
1471701780,337553.62
1472700200,577125.44
1473120390,458929.25
1474000050,449676.47
1483300430,449803.88
1492800296,552169.94
1494300040,516771.16
1498301672,490378.5
1498302774,249835.78
1498303700,746513.6
1498304065,557624.8
1502400140,207969.5
1509500060,384479.28
1509700050,318641.3
1518000230,371199.34
1518000290,347389.72
1523049083,208976.3
1523059103,452219.4
1523059105,309539.78
1523069022,348202.7
1523069096,475488.3
1523069204,420539.88
1523069215,424907.88
1523550220,712030.75
1523550480,574742.8
1524079088,362963.78
1524079156,427021.5
1525059198,943402.06
1525069095,752089.56
1525069134,1039462.9
1525079069,664630.56
1525200060,615804
1526300015,399949.66
1529300135,316906.03
1529300160,433206.66
1535204165,497076.78
1541700240,325347.66
1543000060,538519
1545800205,294249.84
1545801970,286942.72
1545802080,245847.05
1545802830,263108.78
1545803390,275192.4
1545805460,267293.72
1545805820,267143.34
1545805980,408028.62
1546600020,662336.25
1546600125,700294.1
1552100135,1087164.1
1552510160,414049.6
1552520010,365325.25
1552800010,332019.72
1556200005,911767.75
1556200155,641167.75
1556200205,519146.62
1556200265,700346.9
1559900080,346449.12
1560920200,448454.22
1560920450,713451.4
1560930050,476082.28
1560930070,681722.06
1560930450,585204.5
1561600025,803157.06
1561930020,438730.12
1562100030,558225
1562100220,612862.3
1562200090,625409.6
1563102435,654314.56
1563102880,695260
1564000410,917024.4
1565900070,235144.11
1565930130,415969.94
1565950030,340697.88
1566100010,372296.97
1566100400,349027.53
1566100625,508446.5
1568100220,342983.47
1568100300,427520.66
1568100380,348192.38
1568100920,1199738.4
1588600040,335982.47
1588600045,356834.22
1591000015,281986.44
1591600506,343428.94
1591600527,305254.2
1592000130,593127.94
1592000250,595779.44
1592000640,594654.4
1592000780,656310.06
1596600060,289671.6
1598600209,338961.1
1601600195,286714.3
1604590230,788283.9
1604600095,362708.06
1604600227,290813.66
1604601570,382897.06
1604602050,531840.7
1604730150,540802.06
1608000120,340569.56
1612500090,216245.03
1622059095,302621.4
1623049041,135005.2
1623049174,276344.6
1623089025,416698.12
1623089039,253466.83
1623800440,458179.7
1624049228,494749.94
1624049275,445357.44
1624049291,706336.06
1624059224,1110981.6
1626069139,440757.34
1630700276,377489.6
1644500050,781016.4
1645000580,278155.5
1646501920,557044.94
1646502355,1120590.4
1651500040,2128733.5
1651500060,907690.94
1651800030,1559083.2
1652500060,1796127.4
1656600310,598508.4
1657000070,236595.44
1657300280,420115.75
1657530180,292773.84
1665400165,231929.44
1668500090,717944.5
1668500100,846455.56
1670400090,172975.03
1672000170,652656.8
1681400010,791827.4
1682000160,212146.6
1683400165,859241.06
1683500180,243592.34
1687000210,307777.16
1687000220,301482.44
1687000240,297178
1687910100,557001.9
1689400150,812069.75
1695900060,473612.88
1695900150,840930.4
1697000370,208203.86
1702900624,336408.6
1702901500,387747.62
1703400470,406249.12
1703900155,320342.4
1704900135,396758.9
1704900303,518057.56
1705400350,395628.03
1710400005,560226.56
1720069029,416094.94
1720800305,709028.25
1721801025,230437.92
1721801280,224180.95
1721801591,142598.45
1722059222,271403.06
1722069097,441056.75
1725059182,1246972.6
1725059252,725452.06
1725800280,500934.8
1726069060,691023.44
1726069084,428128.6
1726069202,355206.2
1727500230,411667.12
1727850340,1096765.6
1727850350,1205709.6
1732800175,859414
1732801300,922470.5
1735800050,130839.02
1737100830,591157.7
1737300130,531802.6
1755700060,367801.7
1760650280,326332.4
1760650610,324075.53
1760650670,274587.1
1760650950,324912.03
1761100190,243894.06
1761300310,249905.61
1762600190,974749.7
1762600260,986145.7
1762600280,1014730.3
1769600066,764434.6
1770000090,411488.53
1770000490,346445.16
1771000430,324759.28
1771000690,326353.9
1771000760,348298.34
1771000970,336187.28
1771100130,346786.94
1771100330,349725.9
1771110070,347169.16
1773100123,311930.97
1773100275,274246.88
1773100430,319820.72
1773100604,367848
1773100755,500373.3
1773100765,281308.22
1773100920,340739.47
1773100922,340494.84
1773100926,372313.66
1773100972,348739.38
1773100980,348486.72
1773101020,318038.97
1773101050,359419.3
1773101159,272770.53
1773101530,212377.38
1774000030,438268.84
1774000780,458809.78
1774220070,595944.75
1775500050,380211.62
1775500310,532887.06
1775500371,722446.7
1775800420,446756.97
1775800710,340158.6
1775801090,475118.44
1775801405,552545
1775900140,440294.8
1775900220,343443.03
1775910370,545191.75
1775920350,333889
1775930010,413811.97
1775930440,484240.8
1776460110,478025.84
1776460190,484713.94
1777500090,649237.5
1777600210,654707.8
1777600450,640414.9
1777600490,689216.2
1777600900,717760.4
1778350270,709660.06
1778500015,821892.2
1781500180,352873.78
1781500220,717156.9
1781500385,407575.16
1781500435,511297.88
1782000130,413031.7
1782000160,362334.34
1782500035,328216.34
1786810040,687620.1
1786830090,592291.94
1787600209,412626.97
1787600224,428555.88
1788800910,191890.11
1788900380,188233.16
1789800020,367352.28
1789900080,255118.34
1794500360,613855.56
1794500695,593397.25
1795900120,526900.25
1796100010,544810.8
1796100015,573379.06
1796100140,267357.94
1796360350,249207.33
1796361140,237113.16
1796370150,251670.2
1796370590,244360.39
1796380960,272999.8
1796700160,279192.78
1797500530,547016.7
1807900300,751484.44
1822039138,605412.1
1822039225,520028.16
1822059057,156122.95
1822059156,581013.8
1822069109,413813.53
1822350070,358353.5
1822500160,344097.4
1823049179,374346.97
1823059159,177673.33
1823059241,747943.8
1823069088,331357.3
1823069155,443395.72
1824059079,887740.56
1824079052,988166.94
1825069031,781561.8
1826049408,370680.03
1828001220,648320.56
1836980240,772787.9
1839500065,270698.4
1839500115,317005.16
1839900080,329372.44
1839910300,351484.3
1839920050,377913.94
1841500050,348874.12
1842200040,410222.56
1842390130,700408.3
1843100520,371727.2
1843130980,331111.25
1843200350,174336.69
1844500025,353866.6
1853000510,1053759.9
1853080150,854152.75
1853080570,846165.06
1853080640,956965.3
1853080790,858035.7
1853200080,494238.72
1854900330,691062.3
1854900430,656926.25
1858600042,353931.4
1860600290,887143.9
1860600535,970398.7
1861400068,502785.6
1861400116,677401.94
1862400087,472913.3
1862400471,437425.38
1862400517,344060
1862700290,358735.78
1862900360,306163.53
1864700300,315044.97
1865000110,370427.38
1865810290,183759.48
1868900675,804551.5
1868901190,630908.4
1868902745,792199.75
1873100060,687671.3
1887500045,259294.11
1890000169,549668.5
1890000225,823433
1895000260,225164.86
1898200080,350556.7
1898310110,284663
1899400365,265363.88
1900000035,176319.9
1900000195,195009.38
1901600090,360932.4
1909600046,510384.4
1917300260,213559.42
1919800260,610469.5
1920079039,238623.3
1922059010,207797.61
1922059046,284568.28
1922059135,218694.14
1922059401,255664.66
1923000160,979881.5
1923039022,557544.5
1923300135,522069.97
1924069115,789501.1
1925059194,1114629.1
1925069121,850082.2
1925069183,472495.84
1926059039,773548.1
1926059094,416898.88
1930300190,745791.4
1930301325,952745.5
1930301555,515667.9
1931300090,597778.8
1931300688,501414.7
1931300850,448470.47
1931300955,429496.12
1934800087,438480.4
1938000140,739697.56
1939000010,693912.6
1939120450,665146.06
1939130420,661949.75
1944900090,446504.8
1951100100,184808.69
1951600240,199023.52
1951600250,190231.81
1951820070,556473.06
1953400510,234737.89
1954400060,527981.25
1954420380,535343.75
1954430180,531340.3
1954600050,422798.25
1954700615,1176896.9
1959700225,657284.06
1959700445,1451157.6
1959700550,1008872.2
1962200435,656762.75
1962200475,839899.6
1965200075,605995.56
1972200326,513464.53
1972200382,423262.62
1972200428,531147.75
1972200556,622786.7
1972201511,643409
1972201856,525447.56
1972201963,523794.5
1972202080,599938.75
1972202320,423783.25
1973700030,912142.56
1974300020,549531.7
1980200236,590461.25
1980200384,796476
1982200330,622974.4
1982200790,537606.1
1982201485,624551.94
1982201595,570367.44
1982201596,572382.5
1994200260,719338.56
1994200375,640500.4
1995200338,740773.44
2005950050,249688.11
2008000550,263295.53
2009001600,259618.5
2011000010,244568.36
2011000020,249053.12
2011400021,382596.66
2013200390,265723.25
2013801350,267543.38
2013802060,473792.7
2019200220,243253.17
2021069059,246159.08
2021200530,1098228.9
2021201000,1353776.1
2022069200,436877.16
2023049245,251631.33
2023049361,219231.44
2023049372,384975.3
2023069054,329381.25
2023069059,750401.6
2023700040,658844.8
2024059084,694924.56
2025049064,694557.5
2025049192,571820.56
2025059150,848801.44
2025700730,290915.2
2025700740,261192.48
2025701060,262926.94
2025701360,265715.88
2025701530,279999.12
2025760210,622669.7
2025770310,622773
2025770560,840539.06
2026049125,295454.2
2026059119,407964.8
2026079055,309148.3
2028700265,537153.1
2028701075,514645.03
2041000025,507520.72
2050000020,929101.94
2050100210,992802.06
2051200436,570395.2
2051200506,341246.44
2061100435,516832.28
2071500011,458990.1
2076400050,311141.25
2077700042,637890.75
2078500210,524585.9
2085200261,324394.97
2095500040,324715.94
2095500120,325346.75
2095600150,273509.78
2095800400,491162.44
2095800520,493859.44
2111010760,361234.75
2112700845,332507.7
2112700920,364269.03
2113700025,350703.8
2113700205,282372.34
2113700510,267515.8
2113700825,250867.2
2114700115,322306.06
2114700190,306493.34
2114700368,283288.3
2114700530,352761.4
2114700540,274044.78
2115510160,277266.94
2115510300,264880.97
2115720270,252887.11
2121000250,365755.78
2122039094,482050.34
2122049096,196218.42
2122059199,366569.4
2123049142,338957.84
2124069103,424672.1
2124700015,219297.52
2125059112,919667.56
2125059124,1066629.8
2125059161,1055114.4
2125410210,464703.12
2126049032,363022.97
2126049265,457997.97
2126049277,411890.6
2126059172,421934.25
2126079046,349107.1
2129700525,288293.9
2130400150,316991.25
2130701535,295984.97
2130702350,355079.53
2131200065,287391.3
2133020020,355525.78
2140950130,478286.66
2141300420,837143.2
2141320230,582072
2141330360,569988.44
2141330560,585703.1
2141330700,624345.94
2141340040,643396.1
2141500020,449536.28
2141500070,492276.66
2143701015,487461.97
2144800615,220307.25
2149800278,367142.84
2154970020,1908612
2158900140,851111.6
2159900120,466678.12
2162000160,1213194.1
2163900081,909559.2
2171400197,377404.66
2172000890,434104.1
2174503441,574434.3
2185000685,160417.66
2188201010,242689.4
2191600780,199823.06
2193310300,451912.88
2193320450,635193
2193340140,540957.3
2193340260,536308
2195700050,855536.2
2201500490,379815.88
2201500555,477701.8
2202500135,425422.4
2202500255,469104.2
2203500140,398463.75
2205500400,491745.5
2205500540,504262.7
2205700405,470175.97
2206500105,426828.1
2206500430,513898.56
2206700295,486685.3
2206900065,368772.12
2207100165,481485.22
2207100740,478139.38
2207200635,451032.8
2212200090,236403.72
2212200100,289314.9
2215450100,322949.12
2215450150,341615.7
2215901230,262043.53
2218000335,509083.06
2220069003,337643.47
2221000100,306372.38
2222059052,352998
2222900082,398496.03
2223069120,446271.53
2224700136,344705.38
2225039081,524491.3
2225059118,912213.94
2225079030,348536.9
2225300149,349477.5
2225300585,413318.56
2228900270,299525.34
2239000011,385183.9
2241700075,305926.8
2254501620,421302.2
2255500060,534871.7
2255500123,529832.4
2258500045,446912.1
2260000340,553244.2
2260300060,2265135
2260800110,907148.4
2273600260,518670.06
2287000010,701364.8
2287400030,309828.34
2291400341,327456.28
2291400342,327608.1
2291400566,316744.97
2291401425,420133.4
2296500136,725473.5
2296700050,510541.66
2296700260,438720.5
2297400020,440311.2
2297400250,483789.84
